ZIP_ZCTA,distance_to_nearest_interstate_miles
02330,3.362800191254125
02332,1.8724904320712104
02333,4.4052583910025
02338,5.198127062704489
02339,0.12210279183502439
02341,7.142997052514508
02343,3.062442565682818
02346,0.6263733213434687
02347,2.456099203697613
02350,6.101999389693898
02351,3.6904740701678413
02356,1.6502715370361456
02357,0.7802530172069914
02359,1.7410179919720947
02360,0.0017228561909985866
02364,0.6174846172530696
02366,3.4571059846538605
02367,1.7718585470672035
02368,1.3903977554554212
02370,3.039049038405074
02375,1.8405934678988292
02379,0.4640938543560654
02382,6.199579248058333
02420,1.6638911175043734
02421,0.28462491401311296
02445,1.848966968781354
02446,0.6582735591793362
02451,0.08132600514615025
02452,2.082506000494211
02453,1.3599752625436792
02457,2.0554661161815257
02458,0.4597365620053057
02459,1.5918931333761435
02460,0.19347262153712724
02461,1.1792931683115138
02462,0.03159246870028094
02464,0.5870193955486721
02465,0.6537178442395326
02466,0.19338455187563536
02467,2.275043940877308
02468,0.7317328938989817
02472,0.6343825391312145
02474,0.8004662886684629
02476,0.8192318481947503
02478,0.8254156182359037
02481,1.142156516506578
02482,2.475077067938467
02492,1.1957158557497902
02493,1.2367949607045656
02494,3.186122234219996
02532,0.41411561899305893
02534,0.8322330603817817
02535,19.30318888193117
02536,2.425273903368145
02537,0.15643274512330876
02538,0.29849593804691626
02539,14.426932749090104
02540,2.8982560769204655
02542,2.8650767880196435
02543,4.938386177990622
02553,2.4856237729992596
02554,29.573434467666832
02556,0.8194549155951364
02557,11.012592853256063
02558,1.3090022112673725
02559,1.2713409204479584
02561,0.37283446757997185
02562,0.06922269414661647
02563,0.5605886469211768
02564,30.288269580230565
02568,12.254195693238994
02571,0.8271203547457898
02575,15.1954033115972
02576,1.0264556699594485
02584,31.090821398564852
02601,1.7128631575683346
02630,0.030110459719852833
02631,2.8002859490730825
02632,1.7496432553923007
02633,4.80873423090619
02635,5.693489916031336
02637,1.441413593961114
02638,2.6992489560067545
02639,3.1111715027759956
02641,3.8006173023745218
02642,4.397153691109691
02643,3.372163002883018
02644,3.946100898993857
02645,0.4034073883369871
02646,2.2762514101896567
02647,3.9819523853089915
02648,2.277911809056707
02649,6.152891005335065
02650,3.862966758410221
02652,18.94924134700007
02653,0.6153343414606498
02655,4.086931686368037
02657,20.63619701395871
02659,2.7723023706092955
02660,0.7238098704702686
02663,8.216835761973421
02664,1.679921421900176
02666,16.59128150779836
02667,10.992044332995448
02668,0.14614506847323736
02670,2.2637816699586524
02671,2.056621481157005
02672,3.6301713306735706
02673,1.0166089570221217
02675,1.0834382590919667
02702,0.07288062395745898
02703,1.0158388413572486
02713,14.551071119923952
02715,2.570096674593986
02717,1.331668389953946
02718,0.7475729884133182
02719,0.6870103825190157
02720,0.4065246239311741
02721,0.12568898007789098
02723,0.07118757667169377
02724,1.3839584746590645
02725,0.2273279162554135
02726,0.9037074678056288
02738,0.9786335421183306
02739,0.6595103408706888
02740,0.44498092285478014
02743,2.113086331010392
02744,2.802287508637883
02745,0.004864896604676089
02746,0.04731002186652852
02747,1.7067092795683814
02748,2.1102005252706393
02760,1.6640271323248632
02762,2.019811669816436
02763,0.5448057622467957
02764,2.7558912515155995
02766,1.1883185456033505
02767,0.35436707260243333
02769,5.575571627708629
02770,2.15423857604661
02771,0.3380139585989912
